cod_upp,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,data
6,Tabajaras,2022,7,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,18,2022-07-01
7,Providência,2022,7,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,25,2022-07-01
8,Borel,2022,7,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,8,0,0,0,0,1,1,2,0,0,0,0,28,2022-07-01
9,Formiga,2022,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2022-07-01
1,Santa Marta,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,7,2022-07-01
11,Salgueiro,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,2022-07-01
12,Turano,2022,7,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,22,2022-07-01
13,São João / Matriz / Queto,2022,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,13,2022-07-01
14,Coroa / Fallet / Fogueteiro,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
15,Escondidinho / Prazeres,2022,7,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3,0,0,1,1,0,0,0,0,0,21,2022-07-01
16,São Carlos,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
17,Mangueira,2022,7,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0,0,4,1,1,0,0,1,1,1,0,0,0,0,35,2022-07-01
10,Andaraí,2022,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,7,0,3,0,2,0,1,0,0,0,0,0,26,2022-07-01
22,Adeus / Baiana,2022,8,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,0,0,0,4,1,0,1,0,0,2,0,0,0,0,0,29,2022-08-01
23,Alemão,2022,8,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,11,2022-08-01
24,Chatuba,2022,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,15,2022-08-01
25,Fé / Sereno,2022,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,6,2022-08-01
26,Parque Proletário,2022,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2022-08-01
27,Vila Cruzeiro,2022,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,7,0,0,0,14,0,1,0,0,0,1,0,0,0,0,0,34,2022-08-01
28,Rocinha,2022,8,0,0,0,0,1,10,4,0,5,1,0,0,0,1,0,0,0,0,0,2,1,8,0,0,0,15,2,0,0,1,5,8,1,0,0,0,0,70,2022-08-01
29,Jacarezinho,2022,8,0,0,0,0,0,7,1,0,5,0,0,1,0,5,1,0,0,1,0,12,0,9,0,0,0,16,8,1,1,0,2,5,2,0,0,0,0,78,2022-08-01
33,Cerro-Corá,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
31,Barreira do Vasco / Tuiuti,2022,8,0,0,0,0,0,8,2,0,6,0,0,1,0,4,4,0,0,4,0,15,1,31,0,0,0,12,3,0,0,1,3,6,1,0,0,0,0,112,2022-08-01
32,Caju,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
34,Arará / Mandela,2022,8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2022-08-01
35,Lins,2022,8,0,0,0,0,0,6,1,0,2,0,0,0,1,1,0,0,0,1,0,6,1,6,0,0,0,10,1,3,0,0,2,4,0,0,0,0,0,51,2022-08-01
36,Camarista Méier,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
37,Mangueirinha,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
21,Fazendinha,2022,8,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,17,2022-08-01
30,Manguinhos,2022,8,2,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,5,0,0,0,5,1,3,1,0,3,1,0,0,0,0,0,33,2022-08-01
20,Nova Brasília,2022,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,23,2022-08-01
38,Vila Kennedy,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
18,Macacos,2022,8,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,2,0,0,0,5,2,0,3,0,5,2,0,0,0,0,0,31,2022-08-01
1,Santa Marta,2022,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,8,2022-08-01
2,Cidade de Deus,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
3,Batam,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
4,Chapéu Mangueira / Babilônia,2022,8,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,1,0,2,1,3,2,0,0,0,0,0,21,2022-08-01
5,Pavão-Pavãozinho,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,15,2022-08-01
6,Tabajaras,2022,8,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,2,1,2,0,0,0,0,0,0,28,2022-08-01
7,Providência,2022,8,0,0,0,0,0,3,1,0,1,0,0,2,0,1,0,0,0,0,0,5,0,2,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,27,2022-08-01
8,Borel,2022,8,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,8,0,0,1,1,0,1,1,0,0,0,0,25,2022-08-01
19,Vidigal,2022,8,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,3,0,0,0,0,27,2022-08-01
10,Andaraí,2022,8,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,4,0,0,0,0,0,19,2022-08-01
11,Salgueiro,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,2,2,1,0,0,0,0,0,15,2022-08-01
12,Turano,2022,8,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,28,2022-08-01
13,São João / Matriz / Queto,2022,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,13,2022-08-01
14,Coroa / Fallet / Fogueteiro,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
15,Escondidinho / Prazeres,2022,8,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,15,2022-08-01
16,São Carlos,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-01
17,Mangueira,2022,8,0,0,0,0,0,6,0,1,2,0,0,0,0,1,0,0,0,1,0,2,0,7,0,1,0,2,3,0,0,1,5,0,0,0,0,0,0,40,2022-08-01
9,Formiga,2022,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2022-08-01
26,Parque Proletário,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2022-09-01
25,Fé / Sereno,2022,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,5,2022-09-01
21,Fazendinha,2022,9,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,3,1,6,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,22,2022-09-01
23,Alemão,2022,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,13,2022-09-01
22,Adeus / Baiana,2022,9,0,0,0,0,1,2,0,0,0,0,0,1,0,3,0,0,0,1,0,6,1,2,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,25,2022-09-01
27,Vila Cruzeiro,2022,9,3,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,4,0,2,0,0,1,2,0,0,0,0,0,24,2022-09-01
24,Chatuba,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2022-09-01
28,Rocinha,2022,9,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0,15,1,1,0,0,5,14,4,0,0,0,0,77,2022-09-01
33,Cerro-Corá,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
30,Manguinhos,2022,9,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,7,1,0,1,0,0,3,0,0,0,0,0,28,2022-09-01
31,Barreira do Vasco / Tuiuti,2022,9,0,0,0,0,0,7,0,0,2,2,0,5,1,4,3,0,0,4,0,24,4,76,0,0,0,10,1,2,0,3,6,7,0,0,0,0,0,152,2022-09-01
32,Caju,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
34,Arará / Mandela,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2022-09-01
35,Lins,2022,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,4,0,0,0,8,1,8,1,2,2,1,0,0,0,0,0,39,2022-09-01
36,Camarista Méier,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
37,Mangueirinha,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
20,Nova Brasília,2022,9,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,3,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,25,2022-09-01
29,Jacarezinho,2022,9,0,0,0,0,0,3,0,0,2,2,0,1,2,4,0,0,0,0,0,9,1,13,0,1,0,13,8,3,0,0,7,1,0,0,0,0,0,74,2022-09-01
38,Vila Kennedy,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
19,Vidigal,2022,9,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,17,2022-09-01
17,Mangueira,2022,9,0,0,0,0,0,3,0,0,2,0,0,1,1,3,1,0,0,1,0,8,1,13,0,1,0,7,2,1,0,0,1,2,0,0,0,0,0,48,2022-09-01
18,Macacos,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6,1,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,24,2022-09-01
1,Santa Marta,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2022-09-01
2,Cidade de Deus,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
3,Batam,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
4,Chapéu Mangueira / Babilônia,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2022-09-01
6,Tabajaras,2022,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,4,0,0,0,0,0,28,2022-09-01
7,Providência,2022,9,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,7,0,0,0,5,3,2,0,0,1,4,0,0,0,0,0,29,2022-09-01
8,Borel,2022,9,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,6,1,0,0,1,4,3,0,0,0,0,0,28,2022-09-01
5,Pavão-Pavãozinho,2022,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,13,2022-09-01
10,Andaraí,2022,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,5,0,0,1,1,2,2,0,0,0,0,0,15,2022-09-01
11,Salgueiro,2022,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,8,2022-09-01
12,Turano,2022,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19,2022-09-01
13,São João / Matriz / Queto,2022,9,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,15,2022-09-01
14,Coroa / Fallet / Fogueteiro,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
15,Escondidinho / Prazeres,2022,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2022-09-01
16,São Carlos,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-01
9,Formiga,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022-09-01
28,Rocinha,2022,10,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,23,2,0,0,2,0,7,2,0,0,0,0,82,2022-10-01
22,Adeus / Baiana,2022,10,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,1,1,0,1,0,3,0,0,0,0,0,20,2022-10-01
23,Alemão,2022,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,9,2022-10-01
24,Chatuba,2022,10,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,2022-10-01
25,Fé / Sereno,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2022-10-01
26,Parque Proletário,2022,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,12,2022-10-01
27,Vila Cruzeiro,2022,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,0,0,0,7,0,2,0,1,0,0,2,0,0,0,0,28,2022-10-01
29,Jacarezinho,2022,10,0,0,0,0,0,1,0,0,2,0,0,2,0,3,0,0,0,1,0,6,1,9,0,0,0,16,6,3,0,4,8,1,0,0,0,0,0,65,2022-10-01
21,Fazendinha,2022,10,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,5,1,3,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,19,2022-10-01
31,Barreira do Vasco / Tuiuti,2022,10,0,0,0,0,0,13,0,0,1,0,0,3,0,12,0,0,0,3,0,23,0,140,0,2,0,17,0,1,0,1,2,3,0,0,0,0,0,222,2022-10-01
32,Caju,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
33,Cerro-Corá,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
34,Arará / Mandela,2022,10,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,14,2022-10-01
35,Lins,2022,10,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,0,0,0,0,3,3,7,0,1,0,4,3,11,0,0,0,2,0,0,0,0,0,58,2022-10-01
36,Camarista Méier,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
37,Mangueirinha,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
30,Manguinhos,2022,10,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,4,0,0,0,3,0,1,0,1,2,0,1,0,0,0,0,26,2022-10-01
20,Nova Brasília,2022,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,3,1,0,1,0,0,0,0,0,0,18,2022-10-01
38,Vila Kennedy,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
18,Macacos,2022,10,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,1,0,7,0,1,0,1,0,6,0,1,0,0,1,1,0,0,0,0,0,30,2022-10-01
1,Santa Marta,2022,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,12,2022-10-01
2,Cidade de Deus,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
3,Batam,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
4,Chapéu Mangueira / Babilônia,2022,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,6,2022-10-01
5,Pavão-Pavãozinho,2022,10,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,14,2022-10-01
6,Tabajaras,2022,10,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,23,2022-10-01
7,Providência,2022,10,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,4,0,3,0,1,0,6,1,0,0,0,0,33,2022-10-01
8,Borel,2022,10,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,2,0,4,0,4,0,0,0,6,1,0,0,3,1,3,0,0,0,0,0,36,2022-10-01
19,Vidigal,2022,10,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,10,0,0,0,0,0,2,1,0,0,0,0,29,2022-10-01
10,Andaraí,2022,10,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,2,6,0,0,0,0,0,32,2022-10-01
11,Salgueiro,2022,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,9,2022-10-01
12,Turano,2022,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,18,2022-10-01
13,São João / Matriz / Queto,2022,10,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,0,1,1,0,0,0,0,17,2022-10-01
14,Coroa / Fallet / Fogueteiro,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
15,Escondidinho / Prazeres,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,8,2022-10-01
16,São Carlos,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01
17,Mangueira,2022,10,0,0,0,0,0,6,0,0,2,0,0,0,1,1,0,0,0,3,0,6,3,18,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,52,2022-10-01
9,Formiga,2022,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2022-10-01
27,Vila Cruzeiro,2022,11,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,10,0,0,0,4,0,6,0,0,1,3,0,0,0,0,0,31,2022-11-01
26,Parque Proletário,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,9,2022-11-01
22,Adeus / Baiana,2022,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,24,2022-11-01
24,Chatuba,2022,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,9,2022-11-01
23,Alemão,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2022-11-01
28,Rocinha,2022,11,0,0,0,1,0,8,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,16,0,0,0,14,1,0,1,1,2,3,2,0,0,0,0,77,2022-11-01
25,Fé / Sereno,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,5,2022-11-01
29,Jacarezinho,2022,11,0,0,0,0,0,11,1,0,1,0,0,1,0,4,2,0,0,0,0,8,1,11,0,0,0,11,10,2,0,1,4,9,1,0,0,0,0,75,2022-11-01
33,Cerro-Corá,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-01
31,Barreira do Vasco / Tuiuti,2022,11,0,0,0,1,0,10,0,0,0,0,0,8,1,3,0,0,0,5,0,24,4,47,0,0,0,15,0,0,3,0,4,5,1,0,0,0,0,116,2022-11-01
32,Caju,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-01
34,Arará / Mandela,2022,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,14,2022-11-01
